<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
FIVE-гдр;D;20200113;000000;2197;2209.5;2161.5;2209.5;87859;0
FIVE-гдр;D;20200114;000000;2209.5;2224.5;2150;2150.5;219745;0
FIVE-гдр;D;20200115;000000;2150.5;2163.5;2087.5;2095;334146;0
FIVE-гдр;D;20200116;000000;2105;2114;2090;2100.5;203146;0
FIVE-гдр;D;20200117;000000;2105;2113;2085;2110;204788;0
FIVE-гдр;D;20200120;000000;2110;2124.5;2081;2089.5;379114;0
FIVE-гдр;D;20200121;000000;2089.5;2102.5;2061;2098;285265;0
FIVE-гдр;D;20200122;000000;2110;2153;2098.5;2150.5;540487;0
FIVE-гдр;D;20200123;000000;2149;2168;2100;2167;258406;0
FIVE-гдр;D;20200124;000000;2167;2192.5;2137;2192.5;253323;0
FIVE-гдр;D;20200127;000000;2170;2236.5;2140;2228;330561;0
FIVE-гдр;D;20200128;000000;2230;2241.5;2191;2205;242887;0
FIVE-гдр;D;20200129;000000;2215;2273;2170;2264.5;218983;0
FIVE-гдр;D;20200130;000000;2260;2356;2230.5;2354.5;272883;0
FIVE-гдр;D;20200131;000000;2354.5;2377;2330.5;2335;186596;0
FIVE-гдр;D;20200203;000000;2330.5;2375.5;2315.5;2339.5;294637;0
FIVE-гдр;D;20200204;000000;2350;2364.5;2312;2323.5;281211;0
FIVE-гдр;D;20200205;000000;2323.5;2324;2267;2283.5;329673;0
FIVE-гдр;D;20200206;000000;2270;2308;2251;2269.5;194052;0
FIVE-гдр;D;20200207;000000;2274.5;2284;2218.5;2236;108655;0
FIVE-гдр;D;20200210;000000;2238.5;2247.5;2175;2175;119252;0
FIVE-гдр;D;20200211;000000;2188;2258.5;2144;2166.5;257728;0
FIVE-гдр;D;20200212;000000;2176;2195;2128;2187;280198;0
FIVE-гдр;D;20200213;000000;2185.5;2198;2155.5;2177;165975;0
FIVE-гдр;D;20200214;000000;2177.5;2187.5;2143.5;2152;198791;0
FIVE-гдр;D;20200217;000000;2150;2174;2135;2164;114601;0
FIVE-гдр;D;20200218;000000;2164;2186.5;2150.5;2172.5;159250;0
FIVE-гдр;D;20200219;000000;2172.5;2256.5;2166.5;2256.5;134739;0
FIVE-гдр;D;20200220;000000;2251;2269.5;2222;2241.5;140692;0
FIVE-гдр;D;20200221;000000;2232;2281.5;2223;2252;93813;0
FIVE-гдр;D;20200225;000000;2223;2264.5;2156;2156;203732;0
FIVE-гдр;D;20200226;000000;2151.5;2225;2110;2168.5;324646;0
FIVE-гдр;D;20200227;000000;2165;2180;2081;2102.5;248181;0
FIVE-гдр;D;20200228;000000;2070;2139.5;1893;2070.5;622734;0
FIVE-гдр;D;20200302;000000;2111.5;2166;2023;2061;657900;0
FIVE-гдр;D;20200303;000000;2077;2139;2045.5;2088;224358;0
FIVE-гдр;D;20200304;000000;2074.5;2116;2032;2093;225320;0
FIVE-гдр;D;20200305;000000;2108.5;2124.5;2073;2119;201018;0
FIVE-гдр;D;20200306;000000;2112.5;2112.5;1998;2000;296292;0
FIVE-гдр;D;20200310;000000;1900;1954;1810.5;1835;831830;0
FIVE-гдр;D;20200311;000000;1874;1908;1824;1862.5;305405;0
FIVE-гдр;D;20200312;000000;1820;1851;1632.5;1643;387187;0
FIVE-гдр;D;20200313;000000;1639.5;1836.5;1609.5;1760.5;426547;0
FIVE-гдр;D;20200316;000000;1740;1868;1707;1761.5;300642;0
FIVE-гдр;D;20200317;000000;1797.5;1833.5;1634.5;1647;423338;0
FIVE-гдр;D;20200318;000000;1680;1824;1670.5;1702;650065;0
FIVE-гдр;D;20200319;000000;1702;1818.5;1695;1737.5;733783;0
FIVE-гдр;D;20200320;000000;1775;2045.5;1775;1951.5;740517;0
FIVE-гдр;D;20200323;000000;1991.5;2120;1851;2065.5;558546;0
FIVE-гдр;D;20200324;000000;2098;2258;2075;2084;709760;0
FIVE-гдр;D;20200325;000000;2087;2150;1897.5;1974;652768;0
FIVE-гдр;D;20200326;000000;1989.5;2035;1904;2006.5;379731;0
FIVE-гдр;D;20200327;000000;2021;2021;1930;1978;245930;0
FIVE-гдр;D;20200330;000000;1980;2047.5;1960;2020;288590;0
FIVE-гдр;D;20200331;000000;2020.5;2135;2020.5;2091.5;421391;0
FIVE-гдр;D;20200401;000000;2080;2157.5;2036.5;2135;329028;0
FIVE-гдр;D;20200402;000000;2140;2500;2080.5;2182.5;319769;0
FIVE-гдр;D;20200403;000000;2183;2249.5;2120;2230;315018;0
FIVE-гдр;D;20200406;000000;2249;2346;2247;2346;296151;0
FIVE-гдр;D;20200407;000000;2362;2432;2220;2255.5;512986;0
FIVE-гдр;D;20200408;000000;2259;2290;2183;2290;407923;0
FIVE-гдр;D;20200409;000000;2302.5;2305.5;2234;2275;248100;0
FIVE-гдр;D;20200410;000000;2253;2257.5;2215;2224;81820;0
FIVE-гдр;D;20200413;000000;2200;2239;2152;2170;172832;0
FIVE-гдр;D;20200414;000000;2187;2227;2126;2169.5;405791;0
FIVE-гдр;D;20200415;000000;2168;2180.5;2082.5;2106.5;180233;0
FIVE-гдр;D;20200416;000000;2120;2171;2080;2154.5;328618;0
FIVE-гдр;D;20200417;000000;2176;2210;2105;2113;230726;0
FIVE-гдр;D;20200420;000000;2119.5;2151;2070.5;2081;173096;0
FIVE-гдр;D;20200421;000000;2073.5;2144.5;2028.5;2130.5;442464;0
FIVE-гдр;D;20200422;000000;2131;2232;2130.5;2218;422946;0
FIVE-гдр;D;20200423;000000;2225;2237;2175;2205;220506;0
FIVE-гдр;D;20200424;000000;2209.5;2212.5;2132;2147;294198;0
FIVE-гдр;D;20200427;000000;2160;2201;2151.5;2184;118454;0
FIVE-гдр;D;20200428;000000;2180;2240;2171.5;2195;381006;0
FIVE-гдр;D;20200429;000000;2200;2210;2175;2198;209825;0
FIVE-гдр;D;20200430;000000;2202.5;2222;2173;2200.5;197416;0
FIVE-гдр;D;20200504;000000;2178;2225;2159.5;2207;250900;0
FIVE-гдр;D;20200505;000000;2222;2237;2182;2184.5;125198;0
FIVE-гдр;D;20200506;000000;2192.5;2192.5;2138;2163.5;212349;0
FIVE-гдр;D;20200507;000000;2164;2240;2146;2238;311427;0
FIVE-гдр;D;20200508;000000;2260;2270;2218.5;2227;146573;0
FIVE-гдр;D;20200512;000000;2225.5;2258.5;2206;2215;152660;0
FIVE-гдр;D;20200513;000000;2215.5;2235;2175.5;2217;156836;0
FIVE-гдр;D;20200514;000000;2215;2227.5;2176.5;2216;252422;0
FIVE-гдр;D;20200515;000000;2222;2245.5;2151;2151;245965;0
FIVE-гдр;D;20200518;000000;2161.5;2212;2161.5;2212;185843;0
FIVE-гдр;D;20200519;000000;2220.5;2225.5;2167.5;2186.5;220562;0
FIVE-гдр;D;20200520;000000;2187;2206;2170.5;2181.5;325836;0
FIVE-гдр;D;20200521;000000;2188.5;2207;2171.5;2207;250403;0
FIVE-гдр;D;20200522;000000;2186;2209;2182;2192.5;226216;0
FIVE-гдр;D;20200525;000000;2204;2248;2200;2237;149961;0
FIVE-гдр;D;20200526;000000;2250;2254;2207;2224;409135;0
FIVE-гдр;D;20200527;000000;2236;2239;2193;2239;428537;0
FIVE-гдр;D;20200528;000000;2149;2195;2135;2189.5;352135;0
FIVE-гдр;D;20200529;000000;2190;2190;2080;2089;936925;0
FIVE-гдр;D;20200601;000000;2037;2128;2037;2103.5;313647;0
FIVE-гдр;D;20200602;000000;2119;2180;2106.5;2180;297034;0
FIVE-гдр;D;20200603;000000;2180.5;2185;2131.5;2163;297989;0
FIVE-гдр;D;20200604;000000;2162.5;2162.5;2100;2125;270781;0
FIVE-гдр;D;20200605;000000;2137;2154;2093.5;2126;290137;0
FIVE-гдр;D;20200608;000000;2130;2140;2105.5;2120;268793;0
FIVE-гдр;D;20200609;000000;2123;2130.5;2052;2070.5;377209;0
FIVE-гдр;D;20200610;000000;2075;2204.5;2070.5;2188.5;999620;0
FIVE-гдр;D;20200611;000000;2175;2421;2166;2345;1230716;0
FIVE-гдр;D;20200615;000000;2352;2398;2280;2329.5;473644;0
FIVE-гдр;D;20200616;000000;2350;2369.5;2305;2320.5;265086;0
FIVE-гдр;D;20200617;000000;2300.5;2337;2260;2260;183621;0
FIVE-гдр;D;20200618;000000;2250.5;2289;2232;2267;391759;0
FIVE-гдр;D;20200619;000000;2270.5;2289.5;2235.5;2282.5;252948;0
FIVE-гдр;D;20200622;000000;2276.5;2362.5;2222;2351;335494;0
FIVE-гдр;D;20200623;000000;2341.5;2375;2325;2369;189628;0
FIVE-гдр;D;20200625;000000;2343;2429;2343;2419;345110;0
FIVE-гдр;D;20200626;000000;2420;2492;2420;2482;306022;0
FIVE-гдр;D;20200629;000000;2486;2540;2460.5;2518;220670;0
FIVE-гдр;D;20200630;000000;2494;2564;2490;2502;236283;0
FIVE-гдр;D;20200702;000000;2502.5;2535;2502.5;2512.5;156587;0
FIVE-гдр;D;20200703;000000;2515;2576.5;2500;2566;86700;0
FIVE-гдр;D;20200706;000000;2571;2660;2545;2606.5;219488;0
FIVE-гдр;D;20200707;000000;2601.5;2679;2587.5;2608.5;263486;0
FIVE-гдр;D;20200708;000000;2615;2615;2523;2537.5;182069;0
FIVE-гдр;D;20200709;000000;2558.5;2558.5;2461.5;2509;347297;0
FIVE-гдр;D;20200710;000000;2508.5;2549.5;2460;2549.5;154920;0
FIVE-гдр;D;20200713;000000;2536.5;2578;2474;2509.5;119698;0
FIVE-гдр;D;20200714;000000;2497.5;2507;2430.5;2475;196734;0
FIVE-гдр;D;20200715;000000;2491;2505.5;2455.5;2493;180077;0
FIVE-гдр;D;20200716;000000;2502.5;2541;2444;2541;177845;0
FIVE-гдр;D;20200717;000000;2544.5;2564;2504.5;2521.5;192041;0
FIVE-гдр;D;20200720;000000;2521;2521;2475;2518;215431;0
FIVE-гдр;D;20200721;000000;2520;2665;2520;2654.5;342767;0
FIVE-гдр;D;20200722;000000;2661;2739.5;2640.5;2709;257000;0
FIVE-гдр;D;20200723;000000;2727.5;2785;2713.5;2780;138167;0
FIVE-гдр;D;20200724;000000;2777.5;2796.5;2720.5;2790;168910;0
FIVE-гдр;D;20200727;000000;2790;2798;2760;2780;144775;0
FIVE-гдр;D;20200728;000000;2760.5;2869;2760.5;2869;201653;0
FIVE-гдр;D;20200729;000000;2870;2870;2794.5;2839.5;175357;0
FIVE-гдр;D;20200730;000000;2850;2875;2770;2790;147700;0
FIVE-гдр;D;20200731;000000;2795.5;2824.5;2772.5;2780;88167;0
FIVE-гдр;D;20200803;000000;2780;2829.5;2601;2770;92578;0
FIVE-гдр;D;20200804;000000;2805;2822.5;2770;2820;106676;0
FIVE-гдр;D;20200805;000000;2827;2838.5;2797;2827;177709;0
FIVE-гдр;D;20200806;000000;2839.5;2850;2812;2849;99070;0
FIVE-гдр;D;20200807;000000;2845.5;2859;2820;2844.5;111949;0
FIVE-гдр;D;20200810;000000;2840.5;2877.5;2804;2837;95026;0
FIVE-гдр;D;20200811;000000;2827;2860;2802;2815;139353;0
FIVE-гдр;D;20200812;000000;2818.5;2840;2751;2802;221021;0
FIVE-гдр;D;20200813;000000;2804.5;2889;2804.5;2865.5;363871;0
FIVE-гдр;D;20200814;000000;2875;2887;2806;2828;193531;0
FIVE-гдр;D;20200817;000000;2838;2838;2785.5;2822.5;129272;0
FIVE-гдр;D;20200818;000000;2810.5;2838;2775;2820;167640;0
FIVE-гдр;D;20200819;000000;2829;2882;2795;2806;205924;0
FIVE-гдр;D;20200820;000000;2807;2830;2788;2818;68433;0
FIVE-гдр;D;20200821;000000;2829.5;2834;2772.5;2790;128663;0
FIVE-гдр;D;20200824;000000;2790.5;2875;2790.5;2866;143600;0
FIVE-гдр;D;20200825;000000;2868.5;2884.5;2821;2846;69237;0
FIVE-гдр;D;20200826;000000;2839;2853;2820;2837;80063;0
FIVE-гдр;D;20200827;000000;2840;2840;2766;2774;167808;0
FIVE-гдр;D;20200828;000000;2796;2796;2690;2713;145901;0
FIVE-гдр;D;20200831;000000;2724.5;2750;2663;2674;369247;0
FIVE-гдр;D;20200901;000000;2706;2706;2577;2622;276689;0
FIVE-гдр;D;20200902;000000;2604;2704.5;2591.5;2661;213588;0
FIVE-гдр;D;20200903;000000;2684.5;2684.5;2626.5;2658;146983;0
FIVE-гдр;D;20200904;000000;2663.5;2694;2623;2672;110152;0
FIVE-гдр;D;20200907;000000;2679;2679;2622;2639.5;116295;0
FIVE-гдр;D;20200908;000000;2639.5;2709.5;2627;2683;257531;0
FIVE-гдр;D;20200909;000000;2675;2700;2585;2603;173171;0
FIVE-гдр;D;20200910;000000;2591;2620.5;2585;2608.5;109949;0
FIVE-гдр;D;20200911;000000;2617.5;2619.5;2561.5;2597.5;184637;0
FIVE-гдр;D;20200914;000000;2613.5;2648.5;2593.5;2623;138960;0
FIVE-гдр;D;20200915;000000;2637;2700;2608;2697;253929;0
FIVE-гдр;D;20200916;000000;2699.5;2727;2643;2682.5;222125;0
FIVE-гдр;D;20200917;000000;2662;2826;2662;2809.5;505699;0
FIVE-гдр;D;20200918;000000;2810;2861;2786;2821.5;303264;0
FIVE-гдр;D;20200921;000000;2828;2850;2806;2841.5;253875;0
FIVE-гдр;D;20200922;000000;2824;2960;2824;2893;235832;0
FIVE-гдр;D;20200923;000000;2901;3050;2870;2954.5;379355;0
FIVE-гдр;D;20200924;000000;2979;3031;2947;2999.5;304521;0
FIVE-гдр;D;20200925;000000;2990.5;3009.5;2928;2965;230544;0
FIVE-гдр;D;20200928;000000;2982.5;3015;2921;2959;159013;0
FIVE-гдр;D;20200929;000000;2950;2960;2895;2937;151293;0
FIVE-гдр;D;20200930;000000;2928.5;2947;2870.5;2887.5;129657;0
FIVE-гдр;D;20201001;000000;2887.5;2902.5;2806;2841.5;168089;0
FIVE-гдр;D;20201002;000000;2844;2897.5;2832;2870;101960;0
FIVE-гдр;D;20201005;000000;2890;2938.5;2850.5;2915;165766;0
FIVE-гдр;D;20201006;000000;2930;2937.5;2880;2907.5;115095;0
FIVE-гдр;D;20201007;000000;2892.5;2904;2815.5;2868.5;205080;0
FIVE-гдр;D;20201008;000000;2881;2905;2834;2845;77164;0
FIVE-гдр;D;20201009;000000;2859.5;2865;2810;2825;111196;0
FIVE-гдр;D;20201012;000000;2834.5;2955;2821;2955;209536;0
FIVE-гдр;D;20201013;000000;2939.5;2988;2873;2880;169870;0
FIVE-гдр;D;20201014;000000;2897.5;3036.5;2884.5;3031.5;235822;0
FIVE-гдр;D;20201015;000000;3038;3052;2963;3005;180744;0
FIVE-гдр;D;20201016;000000;2991.5;3087;2990;3070;252725;0
FIVE-гдр;D;20201019;000000;3081;3140;3050.5;3119;150850;0
FIVE-гдр;D;20201020;000000;3119.5;3134.5;3001;3024.5;147063;0
FIVE-гдр;D;20201021;000000;3030;3030;2944;2964.5;184746;0
FIVE-гдр;D;20201022;000000;2964;2989;2926;2969;159280;0
FIVE-гдр;D;20201023;000000;2972;2996.5;2930;2994.5;156434;0
FIVE-гдр;D;20201026;000000;2999;3087;2840.5;2882.5;398247;0
FIVE-гдр;D;20201027;000000;2861.5;2914;2782.5;2824.5;447007;0
FIVE-гдр;D;20201028;000000;2829.5;2847.5;2701.5;2797;442730;0
FIVE-гдр;D;20201029;000000;2838.5;2838.5;2741;2781;203298;0
FIVE-гдр;D;20201030;000000;2775;2820;2701;2776.5;192842;0
FIVE-гдр;D;20201102;000000;2788;2878;2729;2856;185301;0
FIVE-гдр;D;20201103;000000;2826.5;2893.5;2788;2840;249146;0
FIVE-гдр;D;20201105;000000;2855;2890.5;2804.5;2829;528365;0
FIVE-гдр;D;20201106;000000;2819;2866.5;2804;2846.5;233182;0
FIVE-гдр;D;20201109;000000;2860.5;2897.5;2804;2841;571570;0
FIVE-гдр;D;20201110;000000;2861;2875;2774.5;2822;280218;0
FIVE-гдр;D;20201111;000000;2805;2829;2658;2733.5;445159;0
FIVE-гдр;D;20201112;000000;2734;2815.5;2700;2784.5;425739;0
FIVE-гдр;D;20201113;000000;2800;2810;2740;2776.5;182404;0
FIVE-гдр;D;20201116;000000;2798;2812;2755;2772;307718;0
FIVE-гдр;D;20201117;000000;2772;2784;2703;2729.5;217955;0
FIVE-гдр;D;20201118;000000;2738.5;2748.5;2700;2729;277163;0
FIVE-гдр;D;20201119;000000;2746.5;2747;2700;2720;221255;0
FIVE-гдр;D;20201120;000000;2706;2725;2657.5;2675;304017;0
FIVE-гдр;D;20201123;000000;2673.5;2709;2606;2637;527780;0
FIVE-гдр;D;20201124;000000;2639.5;2649.5;2590;2612;462713;0
FIVE-гдр;D;20201125;000000;2614.5;2635;2580;2633;437471;0
FIVE-гдр;D;20201126;000000;2641;2734.5;2634.5;2727;856063;0
FIVE-гдр;D;20201127;000000;2739.5;2799;2727;2775;580742;0
FIVE-гдр;D;20201130;000000;2769.5;2824.5;2710;2746.5;893247;0
FIVE-гдр;D;20201201;000000;2749.5;2840;2740;2814;484422;0
FIVE-гдр;D;20201202;000000;2810.5;2860;2793;2829;314941;0
FIVE-гдр;D;20201203;000000;2839.5;2850;2758;2783.5;280759;0
FIVE-гдр;D;20201204;000000;2795.5;2820;2765.5;2786;251007;0
FIVE-гдр;D;20201207;000000;2782;2809;2772;2772;191189;0
FIVE-гдр;D;20201208;000000;2786.5;2787;2702.5;2737.5;414119;0
FIVE-гдр;D;20201209;000000;2740;2858;2726.5;2830.5;822012;0
FIVE-гдр;D;20201210;000000;2837;2888;2837;2860.5;551317;0
FIVE-гдр;D;20201211;000000;2870;2886;2825;2858;362671;0
FIVE-гдр;D;20201214;000000;2865;2905.5;2837;2890;527289;0
FIVE-гдр;D;20201215;000000;2883;2904;2847;2889.5;334571;0
FIVE-гдр;D;20201216;000000;2899.5;2909;2810;2831.5;471406;0
FIVE-гдр;D;20201217;000000;2783.5;2800;2741;2766.5;660566;0
FIVE-гдр;D;20201218;000000;2770;2771.5;2720;2740;319047;0
FIVE-гдр;D;20201221;000000;2747;2770;2653;2688;459750;0
FIVE-гдр;D;20201222;000000;2683;2731.5;2673.5;2720.5;228258;0
FIVE-гдр;D;20201223;000000;2730;2747.5;2677.5;2695.5;260639;0
FIVE-гдр;D;20201224;000000;2707.5;2719;2678;2691;161169;0
FIVE-гдр;D;20201225;000000;2700;2740;2690;2731.5;119472;0
FIVE-гдр;D;20201228;000000;2734.5;2760.5;2727;2742.5;128312;0
FIVE-гдр;D;20201229;000000;2740.5;2765;2738;2745;179721;0
FIVE-гдр;D;20201230;000000;2753.5;2763.5;2727.5;2749;241138;0
